0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
 0   0   0   0   0   0   0   0   0  0.0  0   0   0   0   0   0   0   0   0   0.0555555555555556   0.0555555555555556   0   0   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0   0   0   0   0   0   0   0   
 0   0   0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0   0   0   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0   0   0   0   0   0   0   0   0   0   
 0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0   0   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0.0555555555555556   0   0   0   0   0   0   0   0   0   0   0   
 0   0   0   0  0.0  -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556  0.0 0.0  0   0   0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0   0   0   0   0   
 0   0   0  0.0 0.0  -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556  0.0 0.0  0   0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0   0   0   0   0   
 0   0   0  0.0 0.0  -0.0555555555555556   -0.0555555555555556   -0.0555555555555556   -0.0555555555555556  0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0  0   0   0   0   0   0   0   0   
 0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0   
 0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0  0.0 0.0  0   0   0   0   0   0   0   
 0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0   0   0   0   0   0   
 0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0  0.0 0.0  0   0   0   
 0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0  0.0 0.0  0   0   0   
 0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0  0.0 0.0  0  0.0 0.0 
 0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0  0.0 0.0 0.0 0.0 0.0 
 0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0  0.0 0.0 0.0 0.0 0.0 
 0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0  0   0   0   0   0   0  0.0 0.0 0.0 0.0 0.0 
 0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
 0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
 0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0   0  0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0  0   0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0   0  0.0 0.0 0.0 0.0 0.0 0.0 0.0  0  0.0 0.0 0.0 0.0 0.0 0.0 0.0 
